id,datetime2,cln_hdl,cln_smr,cln_news,cln_hdl_lemma,cln_smr_lemma,cln_news_lemma
123567202,2023-11-01 22:51:09,['UPDATE 4-Boeing says cyber incident hit parts business after ransom threat'],"['Boeing, one of the worlds largest defense and space contractors, said on Wednesday it was investigating a cyber incident that impacted elements of its parts and distribution business and cooperating with a law enforcement probe into it.', 'Boeing acknowledged the incident days after the Lockbit cybercrime gang said on Friday it had stolen a tremendous amount of sensitive data from the U.S. planemaker that it would dump online if Boeing didnt pay ransom by Nov. 2.', 'Boeing declined to comment on whether Lockbit was behind the cyber incident it disclosed.']","['WASHINGTON, Nov 1 (Reuters) - Boeing, one of the worlds largest defense and space contractors, said on Wednesday it was investigating a cyber incident that impacted elements of its parts and distribution business and cooperating with a law enforcement probe into it.', 'Boeing acknowledged the incident days after the Lockbit cybercrime gang said on Friday it had stolen a tremendous amount of sensitive data from the U.S. planemaker that it would dump online if Boeing didnt pay ransom by Nov. 2.', 'The Lockbit threat was no longer on the gangs website as of Wednesday, and it didnt immediately respond to a request for comment.', 'Boeing declined to comment on whether Lockbit was behind the cyber incident it disclosed.', 'This issue does not affect flight safety, a Boeing spokesperson said.', 'We are actively investigating the incident and coordinating with law enforcement and regulatory authorities.', 'We are notifying our customers and suppliers.', 'Boeings parts and distribution business, which falls under its Global Services division, provides material and logistics support to its customers, according to the companys 2022 annual report.', 'Some webpages on the companys official website that had information on the Global Services division were down on Wednesday, with a message that cited technical issues.', 'We expect the site to be back up soon, the pages said.', 'Lockbit was the most active global ransomware group last year based on the number of victims, and it has hit 1,700 U.S. organizations since 2020, according to the U.S. Cybersecurity and Infrastructure Security Agency (CISA).', 'The hacking group typically deploys ransomware on a victim organizations system to lock it up, as well as stealing sensitive data for extortion.', 'Its unclear what data Lockbit may have stolen from the company.', 'Brett Callow, a ransomware expert and threat analyst at the cybersecurity firm Emsisoft, said that while organizations may pay cybercriminal gangs when demanded ransom, that doesnt guarantee that data wont be leaked.', 'Paying the ransom would simply elicit a pinky promise from LockBit that they will destroy whatever data they obtained, Callow said.', 'There would, however, be no way of knowing for sure that they actually had.', 'The loss of military-related information would be extremely problematic, he added.', 'Boeing did not comment on whether any defense-related data had been impacted in the cyber incident.', 'The CISA did not immediately respond to a request for comment on the Boeing statement.']",['UPDATE 4-Boeing say cyber incident hit part business ransom threat'],"['Boeing , one world largest defense space contractor , said Wednesday investigating cyber incident impacted element part distribution business cooperating law enforcement probe .', 'Boeing acknowledged incident day Lockbit cybercrime gang said Friday stolen tremendous amount sensitive data U.S. planemaker would dump online Boeing didnt pay ransom Nov. 2 .', 'Boeing declined comment whether Lockbit behind cyber incident disclosed .']","['WASHINGTON , Nov 1 ( Reuters ) - Boeing , one world largest defense space contractor , said Wednesday investigating cyber incident impacted element part distribution business cooperating law enforcement probe .', 'Boeing acknowledged incident day Lockbit cybercrime gang said Friday stolen tremendous amount sensitive data U.S. planemaker would dump online Boeing didnt pay ransom Nov. 2 .', 'Lockbit threat longer gang website Wednesday , didnt immediately respond request comment .', 'Boeing declined comment whether Lockbit behind cyber incident disclosed .', 'issue affect flight safety , Boeing spokesperson said .', 'actively investigating incident coordinating law enforcement regulatory authority .', 'notifying customer supplier .', 'Boeings part distribution business , fall Global Services division , provides material logistics support customer , according company 2022 annual report .', 'webpage company official website information Global Services division Wednesday , message cited technical issue .', 'expect site back soon , page said .', 'Lockbit active global ransomware group last year based number victim , hit 1,700 U.S. organization since 2020 , according U.S. Cybersecurity Infrastructure Security Agency ( CISA ) .', 'hacking group typically deploys ransomware victim organization system lock , well stealing sensitive data extortion .', 'unclear data Lockbit may stolen company .', 'Brett Callow , ransomware expert threat analyst cybersecurity firm Emsisoft , said organization may pay cybercriminal gang demanded ransom , doesnt guarantee data wont leaked .', 'Paying ransom would simply elicit pinky promise LockBit destroy whatever data obtained , Callow said .', 'would , however , way knowing sure actually .', 'loss military-related information would extremely problematic , added .', 'Boeing comment whether defense-related data impacted cyber incident .', 'CISA immediately respond request comment Boeing statement .']"
123567205,2023-11-01 22:24:31,['UPDATE 1-US Air Force blows up Minuteman III in test flight after post-launch anomaly'],"['The U.S. Air Force said on Wednesday it had blown up a Minuteman III missile over the Pacific Ocean after an anomaly was detected following its launch from Vandenberg Space Force Base in California.', 'The Air Force did not elaborate but said it was forming a launch analysis group to investigate.', 'The command learns lessons from every test launch, Captain Lauren Linscott said in a written statement.']","['Nov 1 (Reuters) - The U.S. Air Force said on Wednesday it had blown up a Minuteman III missile over the Pacific Ocean after an anomaly was detected following its launch from Vandenberg Space Force Base in California.', 'The Air Force did not elaborate but said it was forming a launch analysis group to investigate.', 'The command learns lessons from every test launch, Captain Lauren Linscott said in a written statement.', 'Gathering data from the launch allows (Air Force Global Strike Command)to identify and correct any issues with the weapon system to ensure the Minuteman IIIs continued reliability and accuracy.', 'The nuclear-capable Minuteman III, made by Boeing Co , is key to the U.S. militarys strategic arsenal.', 'The missile has a range of 6,000-plus miles (9,660-plus km) and can travel at a speed of about 15,000 miles per hour (24,000 kph).', 'About 400 of the missiles are located at Air Force bases in Wyoming, Montana and North Dakota.']",['UPDATE 1-US Air Force blow Minuteman III test flight post-launch anomaly'],"['U.S. Air Force said Wednesday blown Minuteman III missile Pacific Ocean anomaly detected following launch Vandenberg Space Force Base California .', 'Air Force elaborate said forming launch analysis group investigate .', 'command learns lesson every test launch , Captain Lauren Linscott said written statement .']","['Nov 1 ( Reuters ) - U.S. Air Force said Wednesday blown Minuteman III missile Pacific Ocean anomaly detected following launch Vandenberg Space Force Base California .', 'Air Force elaborate said forming launch analysis group investigate .', 'command learns lesson every test launch , Captain Lauren Linscott said written statement .', 'Gathering data launch allows ( Air Force Global Strike Command ) identify correct issue weapon system ensure Minuteman IIIs continued reliability accuracy .', 'nuclear-capable Minuteman III , made Boeing Co , key U.S. military strategic arsenal .', 'missile range 6,000-plus mile ( 9,660-plus km ) travel speed 15,000 mile per hour ( 24,000 kph ) .', '400 missile located Air Force base Wyoming , Montana North Dakota .']"
123545059,2023-11-01 14:21:57,"['Morning Brew: AMDs Q4 Guidance Weighs on Stock, Apples Negative Sentiment Overcooked, and Fed']","['Advanced Micro Devices (NASDAQ:AMD) stock was among the most actively traded ahead of the opening bell, with shares down marginally.', 'Wedbush Securities has a positive outlook on both Apples (NASDAQ:AAPL) iPhone and services segments ahead of the companys fourth-quarter earnings report on Thursday.', 'The research firm believes that the overall sentiment of Apple on the Street is a negative groupthink mentality, which is very disconnected from the current iPhone 15 growth.']","['Advanced Micro Devices (NASDAQ:AMD) stock was among the most actively traded ahead of the opening bell, with shares down marginally.', 'The chip designer reported a Q3 top and bottom line beat, but offered up weak guidance for Q4 due to slowdowns in its embedded and gaming segments.', 'The forecast weighed on sentiment, but was offset by AMD top boss Lisa Sus comments on the earnings conference call, who said that the company expected more than $2B in sales next year from its products.', 'GuruFocus has detected 4 Warning Signs with AMD.', 'Wedbush Securities has a positive outlook on both Apples (NASDAQ:AAPL) iPhone and services segments ahead of the companys fourth-quarter earnings report on Thursday.', 'The research firm believes that the overall sentiment of Apple on the Street is a negative groupthink mentality, which is very disconnected from the current iPhone 15 growth.', 'Shares were down 0.3% in pre-market trading on Wednesday.', 'Investors are awaiting the Federal Reserve monetary policy decision in the afternoon.', 'Wall Streets benchmark SP 500 (SP500) index in the previous session slumped to a 2.20% decline for the month of October, while also notching a three-month losing streak for the first time since Q1 2020.', 'The U.S. Treasury is offering $112B of Treasury securities to refund ~$102.2B of privately held Treasury notes maturing on Nov. 15, 2023.', 'The issuance will raise new cash from private investors of ~$9.8B, boosting the supply of Treasury securities in the market.', 'TG Therapeutics (NASDAQ:TGTX) added ~21% pre-market Wednesday after the company posted solid topline and bottom-line beats with its Q3 2023 financials.', 'The Morrisville, North Carolina-based biotech reported $165.8M in net revenue for the quarter, up from $94M in the prior-year period, exceeding the consensus by as much as $102.5M.', 'CRISPR Therapeutics (NASDAQ:CRSP) added ~10% pre-market Wednesday following a trading halt that coincided with a meeting of a group of FDA advisors yesterday on a gene editing therapy it co-developed with Vertex Pharmaceuticals (NASDAQ:VRTX).', 'The CRISPR/Cas9 gene-edited therapy, named exa-cel is currently under FDA review for severe sickle cell disease (SCD).', 'Cybersecurity company Splunk (NASDAQ:SPLK) disclosed on Wednesday that it is cutting roughly 7% of its global workforce, mostly in the U.S. Splunk, which is in the process of being acquired by Cisco (NASDAQ:CSCO) for $28B in cash, said it will incur roughly $42M in charges in conjunction with the layoffs.', 'Boeing (NYSE:BA) on Wednesday was added to a Goldman Sachs list of stocks that may offer the best strong risk-adjusted returns.', 'The financial-services firm said Boeings (NYSE:BA) stock is undervalued after a recent decline.', 'NIO (NYSE:NIO) delivered 16,074 vehicles in October 2023, increasing by 59.8% Y/Y and up 3% M/M.', 'The deliveries consisted of 11,086 premium smart electric SUVs and 4,988 premium smart electric sedans.', 'CVS Health (NYSE:CVS) reported $2.3B in net income for Q3 2023 on Wednesday bouncing back from a net loss in the prior-year period driven by a one-off charge related to its opioid lawsuits.', 'AbbVie (NYSE:ABBV) has signed an exclusive option agreement with Aldeyra Therapeutics (NASDAQ:ALDX) for the latters dry eye disease candidate, reproxalap.', 'Under the agreement, AbbVie has the option to acquire a co-exclusive license in the US and an exclusive license outside the US to develop, manufacture and commercialize the drug.', 'This article first appeared on GuruFocus.']","['Morning Brew : AMDs Q4 Guidance Weighs Stock , Apples Negative Sentiment Overcooked , Fed']","['Advanced Micro Devices ( NASDAQ : AMD ) stock among actively traded ahead opening bell , share marginally .', 'Wedbush Securities positive outlook Apples ( NASDAQ : AAPL ) iPhone service segment ahead company fourth-quarter earnings report Thursday .', 'research firm belief overall sentiment Apple Street negative groupthink mentality , disconnected current iPhone 15 growth .']","['Advanced Micro Devices ( NASDAQ : AMD ) stock among actively traded ahead opening bell , share marginally .', 'chip designer reported Q3 top bottom line beat , offered weak guidance Q4 due slowdown embedded gaming segment .', 'forecast weighed sentiment , offset AMD top bos Lisa Sus comment earnings conference call , said company expected $ 2B sale next year product .', 'GuruFocus detected 4 Warning Signs AMD .', 'Wedbush Securities positive outlook Apples ( NASDAQ : AAPL ) iPhone service segment ahead company fourth-quarter earnings report Thursday .', 'research firm belief overall sentiment Apple Street negative groupthink mentality , disconnected current iPhone 15 growth .', 'Shares 0.3 % pre-market trading Wednesday .', 'Investors awaiting Federal Reserve monetary policy decision afternoon .', 'Wall Streets benchmark SP 500 ( SP500 ) index previous session slumped 2.20 % decline month October , also notching three-month losing streak first time since Q1 2020 .', 'U.S. Treasury offering $ 112B Treasury security refund ~ $ 102.2B privately held Treasury note maturing Nov. 15 , 2023 .', 'issuance raise new cash private investor ~ $ 9.8B , boosting supply Treasury security market .', 'TG Therapeutics ( NASDAQ : TGTX ) added ~21 % pre-market Wednesday company posted solid topline bottom-line beat Q3 2023 financials .', 'Morrisville , North Carolina-based biotech reported $ 165.8M net revenue quarter , $ 94M prior-year period , exceeding consensus much $ 102.5M .', 'CRISPR Therapeutics ( NASDAQ : CRSP ) added ~10 % pre-market Wednesday following trading halt coincided meeting group FDA advisor yesterday gene editing therapy co-developed Vertex Pharmaceuticals ( NASDAQ : VRTX ) .', 'CRISPR/Cas9 gene-edited therapy , named exa-cel currently FDA review severe sickle cell disease ( SCD ) .', 'Cybersecurity company Splunk ( NASDAQ : SPLK ) disclosed Wednesday cutting roughly 7 % global workforce , mostly U.S. Splunk , process acquired Cisco ( NASDAQ : CSCO ) $ 28B cash , said incur roughly $ 42M charge conjunction layoff .', 'Boeing ( NYSE : BA ) Wednesday added Goldman Sachs list stock may offer best strong risk-adjusted return .', 'financial-services firm said Boeings ( NYSE : BA ) stock undervalued recent decline .', 'NIO ( NYSE : NIO ) delivered 16,074 vehicle October 2023 , increasing 59.8 % Y/Y 3 % M/M .', 'delivery consisted 11,086 premium smart electric SUVs 4,988 premium smart electric sedan .', 'CVS Health ( NYSE : CVS ) reported $ 2.3B net income Q3 2023 Wednesday bouncing back net loss prior-year period driven one-off charge related opioid lawsuit .', 'AbbVie ( NYSE : ABBV ) signed exclusive option agreement Aldeyra Therapeutics ( NASDAQ : ALDX ) latter dry eye disease candidate , reproxalap .', 'agreement , AbbVie option acquire co-exclusive license US exclusive license outside US develop , manufacture commercialize drug .', 'article first appeared GuruFocus .']"
123566505,2023-11-01 13:30:29,"['Compared to Estimates, Spirit Aerosystems (SPR) Q3 Earnings: A Look at Key Metrics']","['Although the revenue and EPS for Spirit Aerosystems (SPR) give a sense of how its business performed in the quarter ended September 2023, it might be worth considering how some key metrics compare with Wall Street estimates and the year-ago numbers.']","['For the quarter ended September 2023, Spirit Aerosystems (SPR) reported revenue of $1.44 billion, up 12.7% over the same period last year.', 'EPS came in at -$1.42, compared to -$0.15 in the year-ago quarter.', 'The reported revenue compares to the Zacks Consensus Estimate of $1.44 billion, representing a surprise of +0.19%.', 'The company delivered an EPS surprise of +8.97%, with the consensus EPS estimate being -$1.56.', 'While investors scrutinize revenue and earnings changes year-over-year and how they compare with Wall Street expectations to determine their next move, some key metrics always offer a more accurate picture of a companys financial health.', 'Since these metrics play a crucial role in driving the top- and bottom-line numbers, comparing them with the year-ago numbers and what analysts estimated about them helps investors better project a stocks price performance.', 'Here is how Spirit Aerosystems performed in the just reported quarter in terms of the metrics most widely monitored and projected by Wall Street analysts: Total Revenue Growth: 13% versus 12.7% estimated by two analysts on average.', 'Deliveries - Boeing Model - B767: 7 versus the two-analyst average estimate of 8.', 'Deliveries - Airbus Model - A330/340: 8 versus the two-analyst average estimate of 7.', 'Deliveries - Boeing Model - B787: 9 compared to the 10 average estimate based on two analysts.', 'Deliveries - Airbus Model - A320 Family: 129 versus 132 estimated by two analysts on average.', 'Deliveries - Boeing Model - B777: 9 versus the two-analyst average estimate of 9.', 'Revenue- Commercial: $1.14 billion versus $1.17 billion estimated by four analysts on average.', 'Compared to the year-ago quarter, this number represents a +9.8% change.', 'Revenue- Aftermarket: $96.80 million versus $97.14 million estimated by four analysts on average.', 'Compared to the year-ago quarter, this number represents a +20.6% change.', 'Revenue- Defense  Space: $205.70 million versus $183.48 million estimated by four analysts on average.', 'Compared to the year-ago quarter, this number represents a +27.2% change.', 'Segment Operating Income- Commercial: -$82.10 million compared to the -$93.52 million average estimate based on four analysts.', 'Segment Operating Income- Aftermarket: $17.90 million versus $21.32 million estimated by four analysts on average.', 'Segment Operating Income- Defense  Space: $9.80 million versus $19.52 million estimated by four analysts on average.', 'View all Key Company Metrics for Spirit Aerosystems here>>>Shares of Spirit Aerosystems have returned +35% over the past month versus the Zacks SP 500 composites -2.2% change.', 'The stock currently has a Zacks Rank 3 (Hold), indicating that it could perform in line with the broader market in the near term.', 'Want the latest recommendations from Zacks Investment Research?', 'Today, you can download 7 Best Stocks for the Next 30 Days.', 'Spirit Aerosystems Holdings, Inc. (SPR) : Free Stock Analysis Report To read this article on Zacks.com click here.', 'Zacks Investment Research']","['Compared Estimates , Spirit Aerosystems ( SPR ) Q3 Earnings : Look Key Metrics']","['Although revenue EPS Spirit Aerosystems ( SPR ) give sense business performed quarter ended September 2023 , might worth considering key metric compare Wall Street estimate year-ago number .']","['quarter ended September 2023 , Spirit Aerosystems ( SPR ) reported revenue $ 1.44 billion , 12.7 % period last year .', 'EPS came - $ 1.42 , compared - $ 0.15 year-ago quarter .', 'reported revenue compare Zacks Consensus Estimate $ 1.44 billion , representing surprise +0.19 % .', 'company delivered EPS surprise +8.97 % , consensus EPS estimate - $ 1.56 .', 'investor scrutinize revenue earnings change year-over-year compare Wall Street expectation determine next move , key metric always offer accurate picture company financial health .', 'Since metric play crucial role driving top- bottom-line number , comparing year-ago number analyst estimated help investor better project stock price performance .', 'Spirit Aerosystems performed reported quarter term metric widely monitored projected Wall Street analyst : Total Revenue Growth : 13 % versus 12.7 % estimated two analyst average .', 'Deliveries - Boeing Model - B767 : 7 versus two-analyst average estimate 8 .', 'Deliveries - Airbus Model - A330/340 : 8 versus two-analyst average estimate 7 .', 'Deliveries - Boeing Model - B787 : 9 compared 10 average estimate based two analyst .', 'Deliveries - Airbus Model - A320 Family : 129 versus 132 estimated two analyst average .', 'Deliveries - Boeing Model - B777 : 9 versus two-analyst average estimate 9 .', 'Revenue- Commercial : $ 1.14 billion versus $ 1.17 billion estimated four analyst average .', 'Compared year-ago quarter , number represents +9.8 % change .', 'Revenue- Aftermarket : $ 96.80 million versus $ 97.14 million estimated four analyst average .', 'Compared year-ago quarter , number represents +20.6 % change .', 'Revenue- Defense Space : $ 205.70 million versus $ 183.48 million estimated four analyst average .', 'Compared year-ago quarter , number represents +27.2 % change .', 'Segment Operating Income- Commercial : - $ 82.10 million compared - $ 93.52 million average estimate based four analyst .', 'Segment Operating Income- Aftermarket : $ 17.90 million versus $ 21.32 million estimated four analyst average .', 'Segment Operating Income- Defense Space : $ 9.80 million versus $ 19.52 million estimated four analyst average .', 'View Key Company Metrics Spirit Aerosystems > > > Shares Spirit Aerosystems returned +35 % past month versus Zacks SP 500 composite -2.2 % change .', 'stock currently Zacks Rank 3 ( Hold ) , indicating could perform line broader market near term .', 'Want latest recommendation Zacks Investment Research ?', 'Today , download 7 Best Stocks Next 30 Days .', 'Spirit Aerosystems Holdings , Inc. ( SPR ) : Free Stock Analysis Report read article Zacks.com click .', 'Zacks Investment Research']"
123544218,2023-11-01 11:39:50,['Spirit Aero cuts 737 fuselage delivery forecast'],"['(Reuters) -Spirit AeroSystems on Wednesday announced $101 million in forward losses on key Boeing and Airbus aircraft production and cut its full-year forecast for 737 fuselage deliveries as it grapples with a production defect.', 'The aerospace supplier took a $47.3 million charge on the Boeing 787 Dreamliner program and a $22.7 million loss on the Airbus A350 program due to higher supply chain and labor costs.', 'Spirit now expects to deliver 345 to 360 narrowbody 737 fuselages to Boeing in 2023, compared with its prior forecast of 370 to 390 units.']","['(Reuters) - Spirit AeroSystems on Wednesday projected higher-than-expected cash burn for 2023 as it slashed anticipated deliveries of 737 fuselages, but its new CEO said returning the embattled aerospace supplier to positive cash flow will be his principle goal.', 'Patrick Shanahan, a former Boeing executive who became the companys interim CEO on Oct. 2, told investors he has committed to stay in the job for a year - a critical timeline for Spirit, which hopes to reverse financial headwinds and turn cash flow positive in 2024.', 'Executing on programs and increasing deliveries is the most crucial leverage to achieve that goal, he said during an earnings call.', 'However, we have other cash levers to pull, including organizational inefficiencies and more closely enforcing contracts with its own supply chain, he said.', 'Shares closed up 7.9%.', 'LOWERED 737 DELIVERY EXPECTATIONS On Wednesday, Spirit increased its anticipated free cash burn to between $275 and $325 million for 2023, compared with the $200 million to $250 million range.', 'It attributed that increase in cash consumption to lower expected 737 narrowbody fuselage deliveries to Boeing, which are now expected to be within 345 to 360 units, compared with its prior forecast of 370 to 390 units.', 'Spirits third-quarter results, while not pretty, were rendered essentially irrelevant by a financial agreement with Boeing announced in mid-October that will help Spirit grow near-term revenue, said Robert Stallard of Vertical Research Partners.', 'Shanahan said that reaching an similar agreement with Airbus - which will focus on turning around the money-losing A220 - was a matter of urgency and likely to occur before February.', 'Airbus declined to comment on the discussions.', 'During the quarter, Spirit booked $101 million in losses driven primarily by higher supply chain and labor costs on the Boeing 787 Dreamliner program and Airbus A350 program.', 'Executives said they anticipate positive margins on the 787 program by the first half of 2025 as a result of the agreement with Boeing.', 'One of the industrys largest suppliers, Spirit has been struggling to stabilize cash flows due to persistent inflationary pressures and a series of production snafus, with shares down 20% since the beginning of 2023.', 'Spirit reported a third-quarter adjusted loss per share of $1.42, less than the average analysts expectation of a loss of $1.54 per share, according to LSEG data.', 'Revenue rose 13% to $1.43 billion, compared with estimates of $1.46 billion.', 'Third-quarter cash burn was $136 million, compared with a cash burn of $73 million a year ago.']",['Spirit Aero cut 737 fuselage delivery forecast'],"['( Reuters ) -Spirit AeroSystems Wednesday announced $ 101 million forward loss key Boeing Airbus aircraft production cut full-year forecast 737 fuselage delivery grapple production defect .', 'aerospace supplier took $ 47.3 million charge Boeing 787 Dreamliner program $ 22.7 million loss Airbus A350 program due higher supply chain labor cost .', 'Spirit expects deliver 345 360 narrowbody 737 fuselage Boeing 2023 , compared prior forecast 370 390 unit .']","['( Reuters ) - Spirit AeroSystems Wednesday projected higher-than-expected cash burn 2023 slashed anticipated delivery 737 fuselage , new CEO said returning embattled aerospace supplier positive cash flow principle goal .', 'Patrick Shanahan , former Boeing executive became company interim CEO Oct. 2 , told investor committed stay job year - critical timeline Spirit , hope reverse financial headwind turn cash flow positive 2024 .', 'Executing program increasing delivery crucial leverage achieve goal , said earnings call .', 'However , cash lever pull , including organizational inefficiency closely enforcing contract supply chain , said .', 'Shares closed 7.9 % .', 'LOWERED 737 DELIVERY EXPECTATIONS Wednesday , Spirit increased anticipated free cash burn $ 275 $ 325 million 2023 , compared $ 200 million $ 250 million range .', 'attributed increase cash consumption lower expected 737 narrowbody fuselage delivery Boeing , expected within 345 360 unit , compared prior forecast 370 390 unit .', 'Spirits third-quarter result , pretty , rendered essentially irrelevant financial agreement Boeing announced mid-October help Spirit grow near-term revenue , said Robert Stallard Vertical Research Partners .', 'Shanahan said reaching similar agreement Airbus - focus turning around money-losing A220 - matter urgency likely occur February .', 'Airbus declined comment discussion .', 'quarter , Spirit booked $ 101 million loss driven primarily higher supply chain labor cost Boeing 787 Dreamliner program Airbus A350 program .', 'Executives said anticipate positive margin 787 program first half 2025 result agreement Boeing .', 'One industry largest supplier , Spirit struggling stabilize cash flow due persistent inflationary pressure series production snafu , share 20 % since beginning 2023 .', 'Spirit reported third-quarter adjusted loss per share $ 1.42 , le average analyst expectation loss $ 1.54 per share , according LSEG data .', 'Revenue rose 13 % $ 1.43 billion , compared estimate $ 1.46 billion .', 'Third-quarter cash burn $ 136 million , compared cash burn $ 73 million year ago .']"
