Volume,VWAP,Open,Close,High,Low,Timestamp,Transactions,Datetime
6546.0,245.9379,245.915,245.9449,245.975,245.9,1704391500000,108,2024-01-04 18:05:00
6120.0,246.0006,245.935,246.135,246.14,245.935,1704391560000,95,2024-01-04 18:06:00
6832.0,246.0953,246.1423,246.075,246.17,246.02,1704391620000,136,2024-01-04 18:07:00
2955.0,246.1337,246.06,246.17,246.2,246.06,1704391680000,78,2024-01-04 18:08:00
2246.0,246.1546,246.13,246.145,246.185,246.117,1704391740000,66,2024-01-04 18:09:00
7987.0,246.0625,246.1693,246.05,246.1693,246.0301,1704391800000,92,2024-01-04 18:10:00
24559.0,246.0461,246.07,246.09,246.1,245.96,1704391860000,306,2024-01-04 18:11:00
5016.0,246.0271,246.09,245.925,246.13,245.925,1704391920000,128,2024-01-04 18:12:00
6016.0,245.9414,245.91,245.99,246.0,245.875,1704391980000,113,2024-01-04 18:13:00
3211.0,246.0725,246.02,246.045,246.11,246.02,1704392040000,88,2024-01-04 18:14:00
5230.0,245.9655,246.0,246.0,246.02,245.9414,1704392100000,74,2024-01-04 18:15:00
7368.0,245.9808,245.965,246.05,246.05,245.94,1704392160000,98,2024-01-04 18:16:00
7485.0,246.0715,246.07,246.145,246.15,246.025,1704392220000,112,2024-01-04 18:17:00
2586.0,246.1094,246.1152,246.165,246.18,246.1152,1704392280000,61,2024-01-04 18:18:00
6722.0,246.2146,246.1572,246.3,246.3,246.11,1704392340000,159,2024-01-04 18:19:00
8050.0,246.3233,246.28,246.35,246.36,246.245,1704392400000,100,2024-01-04 18:20:00
18826.0,246.4067,246.355,246.435,246.51,246.32,1704392460000,252,2024-01-04 18:21:00
12048.0,246.4245,246.435,246.41,246.48,246.4001,1704392520000,96,2024-01-04 18:22:00
8600.0,246.5807,246.465,246.7,246.7,246.43,1704392580000,133,2024-01-04 18:23:00
12613.0,246.6285,246.735,246.615,246.745,246.58,1704392640000,153,2024-01-04 18:24:00
1927.0,246.6167,246.5813,246.615,246.64,246.5813,1704392700000,68,2024-01-04 18:25:00
7244.0,246.7808,246.65,246.825,246.825,246.62,1704392760000,88,2024-01-04 18:26:00
10984.0,246.7948,246.84,246.815,246.85,246.7555,1704392820000,89,2024-01-04 18:27:00
3767.0,246.818,246.835,246.815,246.85,246.78,1704392880000,93,2024-01-04 18:28:00
8415.0,246.735,246.78,246.75,246.79,246.6701,1704392940000,137,2024-01-04 18:29:00
11236.0,246.7401,246.785,246.65,246.785,246.65,1704393000000,132,2024-01-04 18:30:00
13094.0,246.58,246.63,246.52,246.67,246.5,1704393060000,164,2024-01-04 18:31:00
4067.0,246.4964,246.48,246.53,246.5699,246.43,1704393120000,68,2024-01-04 18:32:00
8965.0,246.4558,246.5,246.48,246.5,246.43,1704393180000,108,2024-01-04 18:33:00
1657.0,246.4505,246.49,246.45,246.49,246.42,1704393240000,66,2024-01-04 18:34:00
7182.0,246.4677,246.4625,246.47,246.48,246.35,1704393300000,113,2024-01-04 18:35:00
4663.0,246.4918,246.465,246.52,246.5799,246.46,1704393360000,79,2024-01-04 18:36:00
10198.0,246.4798,246.5,246.48,246.52,246.45,1704393420000,117,2024-01-04 18:37:00
25785.0,246.4455,246.505,246.48,246.505,246.43,1704393480000,316,2024-01-04 18:38:00
14780.0,246.4488,246.47,246.465,246.47,246.415,1704393540000,117,2024-01-04 18:39:00
7579.0,246.4753,246.4636,246.4721,246.5147,246.4636,1704393600000,57,2024-01-04 18:40:00
6692.0,246.4401,246.45,246.41,246.47,246.37,1704393660000,164,2024-01-04 18:41:00
4639.0,246.5129,246.44,246.54,246.565,246.44,1704393720000,72,2024-01-04 18:42:00
2356.0,246.5026,246.52,246.505,246.52,246.475,1704393780000,58,2024-01-04 18:43:00
8922.0,246.5133,246.495,246.5199,246.53,246.4401,1704393840000,89,2024-01-04 18:44:00
18599.0,246.6033,246.5,246.685,246.73,246.5,1704393900000,151,2024-01-04 18:45:00
3289.0,246.647,246.695,246.64,246.695,246.615,1704393960000,78,2024-01-04 18:46:00
4054.0,246.638,246.59,246.66,246.69,246.59,1704394020000,88,2024-01-04 18:47:00
2206.0,246.654,246.665,246.665,246.665,246.6238,1704394080000,48,2024-01-04 18:48:00
3364.0,246.6772,246.68,246.7,246.7223,246.62,1704394140000,89,2024-01-04 18:49:00
3347.0,246.7728,246.78,246.76,246.815,246.76,1704394200000,78,2024-01-04 18:50:00
9695.0,246.7091,246.77,246.585,246.77,246.585,1704394260000,145,2024-01-04 18:51:00
14398.0,246.6301,246.63,246.665,246.68,246.597,1704394320000,124,2024-01-04 18:52:00
7171.0,246.6423,246.6549,246.675,246.68,246.5807,1704394380000,74,2024-01-04 18:53:00
2372.0,246.6785,246.68,246.65,246.69,246.65,1704394440000,49,2024-01-04 18:54:00
3036.0,246.6651,246.65,246.67,246.71,246.6188,1704394500000,74,2024-01-04 18:55:00
5491.0,246.5805,246.63,246.505,246.63,246.505,1704394560000,92,2024-01-04 18:56:00
3586.0,246.5554,246.525,246.59,246.59,246.5001,1704394620000,76,2024-01-04 18:57:00
2011.0,246.5711,246.6,246.565,246.6,246.54,1704394680000,63,2024-01-04 18:58:00
7932.0,246.4567,246.54,246.44,246.54,246.4,1704394740000,152,2024-01-04 18:59:00
4596.0,246.4462,246.42,246.42,246.48,246.415,1704394800000,90,2024-01-04 19:00:00
4297.0,246.5795,246.47,246.69,246.69,246.445,1704394860000,132,2024-01-04 19:01:00
4189.0,246.6128,246.68,246.56,246.68,246.55,1704394920000,115,2024-01-04 19:02:00
3121.0,246.492,246.53,246.4899,246.54,246.45,1704394980000,94,2024-01-04 19:03:00
6103.0,246.3819,246.44,246.37,246.44,246.33,1704395040000,141,2024-01-04 19:04:00
6764.0,246.4355,246.385,246.44,246.51,246.385,1704395100000,124,2024-01-04 19:05:00
4268.0,246.4349,246.44,246.48,246.4844,246.39,1704395160000,102,2024-01-04 19:06:00
2358.0,246.568,246.535,246.635,246.635,246.535,1704395220000,49,2024-01-04 19:07:00
4419.0,246.6218,246.65,246.555,246.66,246.54,1704395280000,99,2024-01-04 19:08:00
1533.0,246.5987,246.59,246.615,246.615,246.585,1704395340000,55,2024-01-04 19:09:00
6138.0,246.5303,246.55,246.5,246.55,246.485,1704395400000,106,2024-01-04 19:10:00
6135.0,246.5243,246.49,246.56,246.56,246.48,1704395460000,106,2024-01-04 19:11:00
6429.0,246.6396,246.565,246.73,246.77,246.54,1704395520000,104,2024-01-04 19:12:00
4345.0,246.7186,246.7,246.7539,246.76,246.69,1704395580000,68,2024-01-04 19:13:00
3188.0,246.7045,246.72,246.7692,246.7692,246.6754,1704395640000,81,2024-01-04 19:14:00
4020.0,246.7675,246.725,246.8429,246.85,246.68,1704395700000,82,2024-01-04 19:15:00
11540.0,246.8246,246.82,246.8398,246.85,246.8,1704395760000,128,2024-01-04 19:16:00
10255.0,246.8018,246.85,246.8,246.85,246.7412,1704395820000,130,2024-01-04 19:17:00
5642.0,246.8399,246.79,246.84,246.85,246.7575,1704395880000,46,2024-01-04 19:18:00
5980.0,246.8082,246.865,246.74,246.865,246.74,1704395940000,132,2024-01-04 19:19:00
3659.0,246.673,246.72,246.63,246.72,246.63,1704396000000,85,2024-01-04 19:20:00
3450.0,246.6546,246.66,246.69,246.7,246.6113,1704396060000,90,2024-01-04 19:21:00
9182.0,246.6261,246.695,246.57,246.695,246.57,1704396120000,93,2024-01-04 19:22:00
10053.0,246.5324,246.57,246.5975,246.605,246.5101,1704396180000,109,2024-01-04 19:23:00
3261.0,246.5307,246.55,246.49,246.57,246.49,1704396240000,83,2024-01-04 19:24:00
5506.0,246.4756,246.49,246.53,246.54,246.38,1704396300000,142,2024-01-04 19:25:00
2936.0,246.521,246.57,246.48,246.57,246.48,1704396360000,50,2024-01-04 19:26:00
1991.0,246.4925,246.51,246.505,246.51,246.465,1704396420000,67,2024-01-04 19:27:00
2764.0,246.4776,246.48,246.51,246.52,246.43,1704396480000,80,2024-01-04 19:28:00
4038.0,246.4078,246.475,246.35,246.495,246.31,1704396540000,110,2024-01-04 19:29:00
1554.0,246.2066,246.24,246.18,246.24,246.18,1704396600000,75,2024-01-04 19:30:00
4705.0,246.1898,246.17,246.135,246.23,246.135,1704396660000,83,2024-01-04 19:31:00
2748.0,246.1978,246.17,246.215,246.23,246.16,1704396720000,90,2024-01-04 19:32:00
7997.0,246.1479,246.19,246.125,246.215,246.09,1704396780000,134,2024-01-04 19:33:00
2407.0,246.1916,246.105,246.275,246.3,246.105,1704396840000,62,2024-01-04 19:34:00
7903.0,246.2046,246.25,246.17,246.25,246.11,1704396900000,117,2024-01-04 19:35:00
3437.0,246.1114,246.135,246.1,246.14,246.06,1704396960000,56,2024-01-04 19:36:00
1960.0,246.1132,246.12,246.105,246.13,246.09,1704397020000,60,2024-01-04 19:37:00
4903.0,246.0899,246.105,246.04,246.14,246.03,1704397080000,122,2024-01-04 19:38:00
12304.0,245.9822,246.04,245.9179,246.04,245.9179,1704397140000,136,2024-01-04 19:39:00
7279.0,245.8791,245.9442,245.82,245.9442,245.82,1704397200000,112,2024-01-04 19:40:00
4825.0,245.809,245.79,245.785,245.79,245.745,1704397260000,104,2024-01-04 19:41:00
6442.0,245.7992,245.785,245.85,245.86,245.735,1704397320000,161,2024-01-04 19:42:00
3127.0,245.827,245.89,245.8,245.89,245.8,1704397380000,80,2024-01-04 19:43:00
2261.0,245.7788,245.83,245.72,245.83,245.72,1704397440000,72,2024-01-04 19:44:00
4481.0,245.6958,245.7,245.67,245.735,245.67,1704397500000,85,2024-01-04 19:45:00
4132.0,245.7013,245.67,245.705,245.735,245.67,1704397560000,92,2024-01-04 19:46:00
4620.0,245.7007,245.67,245.67,245.76,245.635,1704397620000,130,2024-01-04 19:47:00
3073.0,245.6641,245.665,245.62,245.7,245.62,1704397680000,85,2024-01-04 19:48:00
3575.0,245.7388,245.65,245.795,245.805,245.65,1704397740000,81,2024-01-04 19:49:00
7788.0,245.8743,245.795,245.91,245.93,245.795,1704397800000,147,2024-01-04 19:50:00
5324.0,245.8853,245.87,245.93,245.93,245.85,1704397860000,119,2024-01-04 19:51:00
9844.0,245.9802,245.945,245.9196,246.0,245.91,1704397920000,107,2024-01-04 19:52:00
7721.0,245.9155,245.91,245.87,245.95,245.87,1704397980000,81,2024-01-04 19:53:00
9873.0,245.8546,245.89,245.9,245.9,245.78,1704398040000,117,2024-01-04 19:54:00
15176.0,246.0384,245.905,246.16,246.17,245.8975,1704398100000,135,2024-01-04 19:55:00
4636.0,246.1659,246.165,246.125,246.2047,246.11,1704398160000,110,2024-01-04 19:56:00
13885.0,246.0758,246.1,246.05,246.15,246.05,1704398220000,98,2024-01-04 19:57:00
5499.0,246.0466,246.05,246.085,246.11,245.9801,1704398280000,128,2024-01-04 19:58:00
3585.0,246.0117,246.05,246.035,246.06,245.9714,1704398340000,65,2024-01-04 19:59:00
4398.0,246.0064,246.04,245.92,246.085,245.92,1704398400000,91,2024-01-04 20:00:00
6900.0,245.9403,245.93,245.88,245.955,245.88,1704398460000,112,2024-01-04 20:01:00
5858.0,245.9163,245.885,245.94,245.9781,245.84,1704398520000,143,2024-01-04 20:02:00
3724.0,245.8808,245.955,245.78,245.975,245.78,1704398580000,115,2024-01-04 20:03:00
4864.0,245.7137,245.72,245.79,245.79,245.651,1704398640000,96,2024-01-04 20:04:00
8421.0,245.9296,245.8799,246.01,246.01,245.87,1704398700000,180,2024-01-04 20:05:00
5537.0,246.0,245.975,246.0891,246.115,245.965,1704398760000,112,2024-01-04 20:06:00
4526.0,246.1106,246.139,246.1,246.14,246.085,1704398820000,115,2024-01-04 20:07:00
4583.0,246.0681,246.11,246.13,246.15,246.0,1704398880000,139,2024-01-04 20:08:00
2723.0,246.1892,246.135,246.23,246.25,246.135,1704398940000,78,2024-01-04 20:09:00
5669.0,246.205,246.18,246.23,246.25,246.17,1704399000000,161,2024-01-04 20:10:00
11823.0,246.2068,246.2,246.19,246.27,246.15,1704399060000,166,2024-01-04 20:11:00
4305.0,246.1996,246.195,246.21,246.25,246.17,1704399120000,108,2024-01-04 20:12:00
7439.0,246.1847,246.21,246.16,246.22,246.1505,1704399180000,102,2024-01-04 20:13:00
3024.0,246.1942,246.19,246.16,246.24,246.16,1704399240000,102,2024-01-04 20:14:00
6260.0,246.1194,246.14,246.1091,246.145,246.095,1704399300000,141,2024-01-04 20:15:00
15752.0,246.0337,246.1,245.9501,246.11,245.9403,1704399360000,204,2024-01-04 20:16:00
6713.0,245.9202,245.9876,245.82,245.9876,245.82,1704399420000,133,2024-01-04 20:17:00
6947.0,245.7539,245.805,245.73,245.805,245.65,1704399480000,97,2024-01-04 20:18:00
7979.0,245.7287,245.7154,245.65,245.76,245.65,1704399540000,211,2024-01-04 20:19:00
4732.0,245.6435,245.685,245.695,245.7,245.6,1704399600000,132,2024-01-04 20:20:00
4559.0,245.6973,245.67,245.675,245.7699,245.66,1704399660000,94,2024-01-04 20:21:00
10423.0,245.6045,245.64,245.669,245.71,245.52,1704399720000,203,2024-01-04 20:22:00
4859.0,245.7079,245.66,245.695,245.77,245.655,1704399780000,133,2024-01-04 20:23:00
1950.0,245.6879,245.68,245.675,245.71,245.67,1704399840000,86,2024-01-04 20:24:00
5452.0,245.6594,245.65,245.665,245.72,245.62,1704399900000,165,2024-01-04 20:25:00
4393.0,245.6453,245.655,245.64,245.68,245.614,1704399960000,120,2024-01-04 20:26:00
6822.0,245.6341,245.62,245.6615,245.674,245.5902,1704400020000,116,2024-01-04 20:27:00
9375.0,245.6359,245.67,245.627,245.67,245.59,1704400080000,215,2024-01-04 20:28:00
9814.0,245.6208,245.59,245.7,245.7,245.5601,1704400140000,170,2024-01-04 20:29:00
7889.0,245.5613,245.65,245.57,245.66,245.49,1704400200000,202,2024-01-04 20:30:00
4628.0,245.5838,245.53,245.645,245.66,245.49,1704400260000,179,2024-01-04 20:31:00
11077.0,245.6587,245.62,245.72,245.7499,245.58,1704400320000,298,2024-01-04 20:32:00
6977.0,245.645,245.69,245.595,245.7,245.58,1704400380000,203,2024-01-04 20:33:00
9291.0,245.5657,245.59,245.535,245.59,245.5193,1704400440000,224,2024-01-04 20:34:00
5758.0,245.6406,245.697,245.64,245.7,245.625,1704400500000,174,2024-01-04 20:35:00
9421.0,245.6892,245.7,245.71,245.73,245.6301,1704400560000,173,2024-01-04 20:36:00
6780.0,245.7607,245.73,245.77,245.85,245.71,1704400620000,223,2024-01-04 20:37:00
5459.0,245.7697,245.78,245.77,245.81,245.74,1704400680000,182,2024-01-04 20:38:00
6421.0,245.7778,245.785,245.83,245.83,245.7415,1704400740000,171,2024-01-04 20:39:00
8302.0,245.8182,245.84,245.79,245.8899,245.75,1704400800000,219,2024-01-04 20:40:00
9379.0,245.7849,245.775,245.75,245.82,245.75,1704400860000,252,2024-01-04 20:41:00
8227.0,245.7419,245.76,245.707,245.77,245.695,1704400920000,197,2024-01-04 20:42:00
6702.0,245.6917,245.73,245.68,245.74,245.66,1704400980000,181,2024-01-04 20:43:00
6973.0,245.7607,245.7,245.76,245.82,245.6825,1704401040000,259,2024-01-04 20:44:00
12104.0,245.7516,245.79,245.82,245.82,245.71,1704401100000,352,2024-01-04 20:45:00
12068.0,245.911,245.84,245.98,245.99,245.83,1704401160000,301,2024-01-04 20:46:00
13405.0,245.8854,245.95,245.83,245.97,245.83,1704401220000,229,2024-01-04 20:47:00
14115.0,245.7875,245.83,245.795,245.85,245.75,1704401280000,287,2024-01-04 20:48:00
14477.0,245.7246,245.775,245.675,245.795,245.67,1704401340000,362,2024-01-04 20:49:00
34726.0,245.496,245.7,245.36,245.74,245.3,1704401400000,751,2024-01-04 20:50:00
30215.0,245.3002,245.33,245.21,245.39,245.21,1704401460000,615,2024-01-04 20:51:00
25339.0,245.2195,245.21,245.295,245.31,245.15,1704401520000,510,2024-01-04 20:52:00
25855.0,245.1787,245.27,245.22,245.275,245.08,1704401580000,536,2024-01-04 20:53:00
26229.0,245.1144,245.245,245.0725,245.245,245.02,1704401640000,621,2024-01-04 20:54:00
47413.0,245.0434,245.08,245.025,245.12,244.99,1704401700000,847,2024-01-04 20:55:00
37347.0,245.0768,245.03,245.12,245.1525,245.015,1704401760000,814,2024-01-04 20:56:00
50863.0,245.0519,245.125,245.04,245.14,245.0,1704401820000,1007,2024-01-04 20:57:00
47673.0,245.0737,245.065,245.09,245.09,245.01,1704401880000,806,2024-01-04 20:58:00
179948.0,245.0376,245.09,245.0,245.19,244.945,1704401940000,2574,2024-01-04 20:59:00
261548.0,244.94,244.94,244.94,244.94,244.94,1704402000000,46,2024-01-04 21:00:00
286.0,244.942,244.94,244.94,244.94,244.94,1704402300000,5,2024-01-04 21:05:00
870.0,245.0661,245.06,245.0507,245.06,245.05,1704402840000,4,2024-01-04 21:14:00
300.0,245.0533,245.05,245.05,245.05,245.05,1704403020000,4,2024-01-04 21:17:00
5149.0,244.9411,244.94,244.94,244.94,244.94,1704403200000,4,2024-01-04 21:20:00
103.0,245.1874,245.19,245.19,245.19,245.19,1704403620000,3,2024-01-04 21:27:00
200.0,245.1,245.1,245.1,245.1,245.1,1704403680000,1,2024-01-04 21:28:00
2062.0,245.1666,245.2,245.1,245.2,245.1,1704403740000,12,2024-01-04 21:29:00
751.0,245.4498,245.45,245.45,245.45,245.45,1704406740000,4,2024-01-04 22:19:00
205.0,245.3169,245.25,245.25,245.25,245.25,1704406860000,6,2024-01-04 22:21:00
125.0,245.69,245.69,245.69,245.69,245.69,1704406920000,2,2024-01-04 22:22:00
211.0,245.306,245.3,245.3,245.3,245.3,1704408780000,5,2024-01-04 22:53:00
503.0,245.6771,245.68,245.68,245.68,245.68,1704409200000,2,2024-01-04 23:00:00
100.0,245.653,245.653,245.653,245.653,245.653,1704409560000,1,2024-01-04 23:06:00
479.0,245.3244,245.31,245.35,245.35,245.3,1704410100000,3,2024-01-04 23:15:00
285.0,245.2628,245.34,245.12,245.34,245.12,1704410820000,2,2024-01-04 23:27:00
115.0,245.35,245.35,245.35,245.35,245.35,1704411840000,1,2024-01-04 23:44:00
253.0,245.2981,245.3,245.3,245.3,245.3,1704411900000,8,2024-01-04 23:45:00
211.0,245.2984,245.3,245.3,245.3,245.3,1704412800000,3,2024-01-05 00:00:00
285.0,245.2689,245.29,245.25,245.29,245.25,1704412920000,4,2024-01-05 00:02:00
840.0,245.1488,245.14,245.15,245.15,245.14,1704413280000,3,2024-01-05 00:08:00
151.0,245.1504,245.15,245.15,245.15,245.15,1704414600000,2,2024-01-05 00:30:00
395.0,245.2033,245.19,245.21,245.21,245.19,1704414840000,5,2024-01-05 00:34:00
502.0,245.2898,245.29,245.29,245.29,245.29,1704415440000,2,2024-01-05 00:44:00
400.0,245.27,245.27,245.27,245.27,245.27,1704415620000,2,2024-01-05 00:47:00
732.0,245.21,245.21,245.21,245.21,245.21,1704415860000,6,2024-01-05 00:51:00
401.0,245.2399,245.24,245.24,245.24,245.24,1704416220000,2,2024-01-05 00:57:00
675.0,245.1511,245.12,245.24,245.24,245.12,1704416280000,2,2024-01-05 00:58:00
1466.0,244.3314,244.3,244.3,244.3,244.29,1704448440000,54,2024-01-05 09:54:00
559.0,244.2482,244.4,244.05,244.4,244.05,1704448500000,14,2024-01-05 09:55:00
184.0,244.0989,244.1,244.1,244.1,244.1,1704449040000,9,2024-01-05 10:04:00
171.0,243.7812,243.78,243.78,243.78,243.78,1704449820000,6,2024-01-05 10:17:00
2421.0,244.0568,244.0,244.29,244.29,244.0,1704456000000,71,2024-01-05 12:00:00
2553.0,244.3714,244.34,244.34,244.45,244.34,1704456060000,56,2024-01-05 12:01:00
1715.0,244.3414,244.45,244.3,244.45,244.3,1704456120000,58,2024-01-05 12:02:00
100.0,244.38,244.38,244.38,244.38,244.38,1704456420000,1,2024-01-05 12:07:00
401.0,244.6832,244.69,244.69,244.69,244.69,1704456540000,20,2024-01-05 12:09:00
310.0,244.609,244.61,244.61,244.61,244.61,1704456660000,3,2024-01-05 12:11:00
180.0,244.8406,244.85,244.85,244.85,244.85,1704457500000,9,2024-01-05 12:25:00
858.0,244.359,244.58,244.45,244.58,244.4256,1704459600000,41,2024-01-05 13:00:00
213.0,244.9819,245.0,245.0,245.0,245.0,1704459780000,13,2024-01-05 13:03:00
1495.0,244.497,244.5,244.4999,244.5,244.4999,1704460140000,9,2024-01-05 13:09:00
200.0,244.4019,244.4019,244.4019,244.4019,244.4019,1704460680000,1,2024-01-05 13:18:00
4050.0,243.9422,244.4,243.75,244.4,243.75,1704461400000,55,2024-01-05 13:30:00
931.0,243.8973,243.75,243.8,244.0,243.75,1704461580000,13,2024-01-05 13:33:00
1172.0,243.996,244.0,244.0,244.0,244.0,1704461640000,16,2024-01-05 13:34:00
103.0,243.6076,243.6,243.6,243.6,243.6,1704461820000,2,2024-01-05 13:37:00
1157.0,243.694,243.71,243.68,243.71,243.67,1704461940000,30,2024-01-05 13:39:00
418.0,243.7523,243.71,243.71,243.71,243.71,1704462180000,6,2024-01-05 13:43:00
121.0,244.1479,244.177,244.177,244.177,244.177,1704462420000,3,2024-01-05 13:47:00
1425.0,244.0782,244.1,244.0,244.1,244.0,1704462720000,20,2024-01-05 13:52:00
531.0,244.0842,244.08,244.08,244.08,244.08,1704462780000,4,2024-01-05 13:53:00
1858.0,244.1987,244.2,244.2,244.2,244.2,1704462900000,4,2024-01-05 13:55:00
727.0,244.2487,244.2,244.2,244.2,244.2,1704463260000,28,2024-01-05 14:01:00
899.0,244.4848,244.5,244.5,244.5,244.43,1704463560000,10,2024-01-05 14:06:00
1067.0,244.6405,244.65,244.65,244.65,244.65,1704463680000,25,2024-01-05 14:08:00
103.0,244.6012,244.6,244.6,244.6,244.6,1704464220000,2,2024-01-05 14:17:00
231.0,244.9043,244.9043,244.9043,244.9043,244.9043,1704464640000,2,2024-01-05 14:24:00
824.0,244.9454,244.77,245.2,245.2,244.77,1704464940000,21,2024-01-05 14:29:00
40973.0,245.132,245.04,245.48,245.74,245.04,1704465000000,459,2024-01-05 14:30:00
18720.0,245.6191,245.62,245.63,245.9,245.21,1704465060000,307,2024-01-05 14:31:00
35432.0,246.5125,245.74,246.46,246.86,245.72,1704465120000,579,2024-01-05 14:32:00
25721.0,246.8566,246.75,247.0798,247.0999,246.6123,1704465180000,638,2024-01-05 14:33:00
18463.0,247.1255,247.0088,247.27,247.38,246.9,1704465240000,418,2024-01-05 14:34:00
17173.0,247.3185,247.25,247.52,247.55,247.02,1704465300000,356,2024-01-05 14:35:00
70409.0,247.4164,247.55,247.27,247.67,247.1299,1704465360000,744,2024-01-05 14:36:00
38268.0,247.4245,247.27,247.61,247.685,247.0703,1704465420000,518,2024-01-05 14:37:00
40376.0,247.9138,247.5421,247.725,248.13,247.5421,1704465480000,441,2024-01-05 14:38:00
15253.0,247.7074,247.655,247.7992,247.92,247.5,1704465540000,254,2024-01-05 14:39:00
29929.0,247.3191,247.7017,246.945,247.72,246.9,1704465600000,393,2024-01-05 14:40:00
8880.0,246.9565,246.91,246.87,247.05,246.76,1704465660000,160,2024-01-05 14:41:00
6715.0,246.7837,246.7833,246.91,246.91,246.6405,1704465720000,195,2024-01-05 14:42:00
10504.0,246.8982,246.81,246.6253,247.09,246.6253,1704465780000,216,2024-01-05 14:43:00
7956.0,246.5684,246.6545,246.5,246.75,246.39,1704465840000,173,2024-01-05 14:44:00
9234.0,246.5578,246.4307,246.7756,246.7756,246.3319,1704465900000,140,2024-01-05 14:45:00
4452.0,246.7068,246.84,246.65,246.84,246.62,1704465960000,126,2024-01-05 14:46:00
12590.0,246.9016,246.63,246.915,247.12,246.63,1704466020000,199,2024-01-05 14:47:00
11594.0,246.7224,246.86,246.675,246.89,246.6,1704466080000,230,2024-01-05 14:48:00
5180.0,246.7933,246.74,246.9,246.99,246.66,1704466140000,142,2024-01-05 14:49:00
29652.0,247.2036,246.935,247.26,247.4198,246.935,1704466200000,296,2024-01-05 14:50:00
7199.0,247.2615,247.1928,247.44,247.4599,247.13,1704466260000,129,2024-01-05 14:51:00
13860.0,247.408,247.46,247.41,247.584,247.32,1704466320000,255,2024-01-05 14:52:00
11335.0,247.5215,247.33,247.86,247.8699,247.33,1704466380000,195,2024-01-05 14:53:00
8582.0,247.7845,247.845,247.74,247.9799,247.65,1704466440000,199,2024-01-05 14:54:00
13911.0,247.7218,247.77,247.6,247.85,247.6,1704466500000,273,2024-01-05 14:55:00
5691.0,247.7074,247.6,247.66,247.83,247.6,1704466560000,128,2024-01-05 14:56:00
15117.0,247.6157,247.7183,247.61,247.73,247.403,1704466620000,268,2024-01-05 14:57:00
8687.0,247.6991,247.6313,247.7001,247.83,247.6313,1704466680000,188,2024-01-05 14:58:00
7652.0,247.7092,247.738,247.827,247.827,247.54,1704466740000,243,2024-01-05 14:59:00
23344.0,248.1086,247.99,247.9648,248.2399,247.9648,1704466800000,385,2024-01-05 15:00:00
5208.0,247.9822,248.0018,248.0,248.07,247.9231,1704466860000,128,2024-01-05 15:01:00
27744.0,248.4376,248.057,248.84,248.85,248.057,1704466920000,328,2024-01-05 15:02:00
7514.0,248.6624,248.84,248.63,248.845,248.5432,1704466980000,156,2024-01-05 15:03:00
14812.0,248.6729,248.705,248.8,248.8,248.5661,1704467040000,227,2024-01-05 15:04:00
12073.0,248.6434,248.84,248.5,248.86,248.45,1704467100000,252,2024-01-05 15:05:00
6613.0,248.5061,248.54,248.53,248.55,248.4659,1704467160000,155,2024-01-05 15:06:00
11484.0,248.2953,248.53,248.225,248.53,248.15,1704467220000,240,2024-01-05 15:07:00
13027.0,248.4048,248.305,248.335,248.53,248.305,1704467280000,219,2024-01-05 15:08:00
21084.0,248.3414,248.42,248.45,248.53,248.13,1704467340000,256,2024-01-05 15:09:00
9307.0,248.2919,248.35,248.23,248.445,248.13,1704467400000,217,2024-01-05 15:10:00
8897.0,248.3018,248.16,248.28,248.47,248.15,1704467460000,180,2024-01-05 15:11:00
5321.0,248.3989,248.285,248.5499,248.5499,248.28,1704467520000,131,2024-01-05 15:12:00
11122.0,248.3413,248.48,248.2109,248.48,248.2,1704467580000,307,2024-01-05 15:13:00
8347.0,248.2412,248.265,248.195,248.3026,248.1741,1704467640000,167,2024-01-05 15:14:00
19991.0,247.9639,248.28,247.8331,248.28,247.7376,1704467700000,300,2024-01-05 15:15:00
7299.0,247.6953,247.81,247.5701,247.81,247.5701,1704467760000,186,2024-01-05 15:16:00
5109.0,247.7185,247.72,247.69,247.7651,247.63,1704467820000,76,2024-01-05 15:17:00
5535.0,247.7137,247.7,247.7,247.78,247.65,1704467880000,97,2024-01-05 15:18:00
11779.0,247.5364,247.6,247.57,247.6,247.45,1704467940000,197,2024-01-05 15:19:00
9884.0,247.3455,247.46,247.354,247.6,247.25,1704468000000,131,2024-01-05 15:20:00
8879.0,247.589,247.385,247.5366,247.73,247.385,1704468060000,144,2024-01-05 15:21:00
15247.0,247.7719,247.4701,247.791,247.95,247.4701,1704468120000,149,2024-01-05 15:22:00
6848.0,247.8952,247.8591,247.9494,247.96,247.8153,1704468180000,140,2024-01-05 15:23:00
3819.0,247.8941,247.95,247.8216,247.95,247.8,1704468240000,105,2024-01-05 15:24:00
6571.0,247.8825,247.87,247.935,247.97,247.8079,1704468300000,81,2024-01-05 15:25:00
7749.0,247.7917,247.85,247.765,247.9,247.66,1704468360000,136,2024-01-05 15:26:00
6947.0,247.6319,247.775,247.51,247.775,247.42,1704468420000,133,2024-01-05 15:27:00
8820.0,247.6391,247.6,247.645,247.68,247.5885,1704468480000,119,2024-01-05 15:28:00
4401.0,247.5993,247.645,247.565,247.645,247.535,1704468540000,90,2024-01-05 15:29:00
10144.0,247.5329,247.55,247.2706,247.745,247.2706,1704468600000,232,2024-01-05 15:30:00
